timestamp,src_mac,dst_mac,eth_type,src_ip,dst_ip,protocol,src_port,dst_port,label
1778254366.863981,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254366.9267426,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254367.3103244,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254390.41325,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254392.462681,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254392.973304,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254394.0002685,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254394.5091422,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254395.5323772,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254398.927745,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254399.1168065,16:d7:c7:6f:06:5c,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254399.3091128,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254403.2173703,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254448.2687945,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254452.3676457,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254456.2294133,00:00:00:00:00:01,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778254456.462353,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254456.4634485,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254456.46767,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254456.4684517,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254462.927552,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254463.310223,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254468.7481382,16:d7:c7:6f:06:5c,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254468.749866,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254490.6006925,00:00:00:00:00:02,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778254562.9578936,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254567.0555882,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254579.3404176,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254579.3425107,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254583.4373367,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254587.5364673,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254590.9282472,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254591.3127584,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254599.8209522,16:d7:c7:6f:06:5c,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254599.8240047,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254784.1421328,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254784.145218,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254816.9120874,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254821.0049074,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254825.101386,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254846.92969,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254847.3126059,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778254857.869221,16:d7:c7:6f:06:5c,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254874.2570095,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254874.2578459,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778254933.7081585,00:00:00:00:00:02,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778254970.5406785,00:00:00:00:00:01,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778254996.0594008,00:00:00:00:00:02,ff:ff:ff:ff:ff:ff,2054,N/A,N/A,N/A,N/A,N/A,0
1778255234.7018871,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255234.7067113,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255267.472505,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255300.2377305,00:00:00:00:00:03,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255333.0037363,00:00:00:00:00:04,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255358.9307241,16:d7:c7:6f:06:5c,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778255359.3150165,ee:dc:84:05:50:6a,33:33:00:00:00:fb,34525,N/A,N/A,N/A,5353,5353,0
1778255398.5410285,16:d7:c7:6f:06:5c,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255398.5436804,00:00:00:00:00:05,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778255431.3119352,00:00:00:00:00:01,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778256086.6694086,ee:dc:84:05:50:6a,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778256152.208042,00:00:00:00:00:02,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
1778256152.208875,00:00:00:00:00:06,33:33:00:00:00:02,34525,N/A,N/A,N/A,N/A,N/A,0
